<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.VKCO:TQBR,D,20221011,000000,383.8000000,408.4000000,380.8000000,403.4000000,1678969
MOEX.VKCO:TQBR,D,20221012,000000,404.6000000,434.0000000,398.0000000,427.6000000,3040849
MOEX.VKCO:TQBR,D,20221013,000000,428.0000000,441.2000000,418.2000000,440.0000000,1963147
MOEX.VKCO:TQBR,D,20221014,000000,449.0000000,451.8000000,426.2000000,439.0000000,1829089
MOEX.VKCO:TQBR,D,20221017,000000,442.4000000,457.8000000,440.2000000,455.2000000,1735367
MOEX.VKCO:TQBR,D,20221018,000000,458.8000000,460.0000000,425.2000000,429.2000000,2212401
MOEX.VKCO:TQBR,D,20221019,000000,429.0000000,439.6000000,414.0000000,436.0000000,2582878
MOEX.VKCO:TQBR,D,20221020,000000,442.0000000,447.0000000,430.4000000,435.0000000,1195285
MOEX.VKCO:TQBR,D,20221021,000000,435.6000000,442.0000000,426.0000000,440.6000000,785935
MOEX.VKCO:TQBR,D,20221024,000000,445.6000000,448.0000000,433.0000000,437.6000000,634365
MOEX.VKCO:TQBR,D,20221025,000000,434.2000000,452.8000000,418.6000000,448.2000000,1280646
MOEX.VKCO:TQBR,D,20221026,000000,448.6000000,453.4000000,443.6000000,450.2000000,804026
MOEX.VKCO:TQBR,D,20221027,000000,452.0000000,456.8000000,438.6000000,446.2000000,942476
MOEX.VKCO:TQBR,D,20221028,000000,444.6000000,450.8000000,430.8000000,446.4000000,785352
MOEX.VKCO:TQBR,D,20221031,000000,450.0000000,455.0000000,445.0000000,453.0000000,554463
MOEX.VKCO:TQBR,D,20221101,000000,454.8000000,468.8000000,453.2000000,468.8000000,1509863
MOEX.VKCO:TQBR,D,20221102,000000,470.0000000,472.0000000,442.0000000,449.6000000,1263305
MOEX.VKCO:TQBR,D,20221103,000000,446.2000000,458.4000000,438.2000000,455.4000000,1041634
MOEX.VKCO:TQBR,D,20221107,000000,464.2000000,470.2000000,459.0000000,469.8000000,868129
MOEX.VKCO:TQBR,D,20221108,000000,470.4000000,479.6000000,462.4000000,476.2000000,957685
MOEX.VKCO:TQBR,D,20221109,000000,476.4000000,485.8000000,442.2000000,464.0000000,2017967
MOEX.VKCO:TQBR,D,20221110,000000,468.0000000,506.8000000,466.4000000,502.4000000,3887267
MOEX.VKCO:TQBR,D,20221111,000000,504.2000000,506.4000000,490.0000000,499.8000000,1100369
MOEX.VKCO:TQBR,D,20221114,000000,501.2000000,532.0000000,496.0000000,521.0000000,1604939
MOEX.VKCO:TQBR,D,20221115,000000,522.2000000,528.6000000,472.2000000,497.8000000,3067972
MOEX.VKCO:TQBR,D,20221116,000000,501.2000000,512.0000000,495.6000000,508.0000000,891803
MOEX.VKCO:TQBR,D,20221117,000000,508.2000000,518.6000000,495.8000000,505.2000000,929288
MOEX.VKCO:TQBR,D,20221118,000000,504.8000000,510.8000000,498.0000000,502.4000000,613419
MOEX.VKCO:TQBR,D,20221121,000000,502.0000000,502.0000000,481.6000000,489.8000000,1000915
MOEX.VKCO:TQBR,D,20221122,000000,489.0000000,506.8000000,486.4000000,501.2000000,1083177
MOEX.VKCO:TQBR,D,20221123,000000,501.2000000,509.0000000,496.0000000,505.6000000,753308
MOEX.VKCO:TQBR,D,20221124,000000,505.8000000,510.6000000,501.2000000,506.8000000,486167
MOEX.VKCO:TQBR,D,20221125,000000,505.4000000,507.0000000,497.2000000,498.8000000,348327
